pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	correct_answer	answers_dict	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
72	This field benefited from the fertilizer.	We added fertilizer to this field.	causality	<B;A>	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES']	no	-0.6	AB_temp	because	This field benefited from the fertilizer, then we added fertilizer to this field.	then	none	{'A': 'so', 'B': 'because', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""This field benefited from the fertilizer.""
2. Sentence B: ""We added fertilizer to this field.""
3. Words:  
- A. so  
- B. because  
- C. then  
- D. after"	A	error
318	The man walked into the library.	The man asked the librarian for a book.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	AB_cause	then	The man walked into the library, so the man asked the librarian for a book.	so	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""The man walked into the library.""
2. Sentence B: ""The man asked the librarian for a book.""
3. Words:  
- A. then  
- B. because  
- C. after  
- D"	A	error
215	Julie chose a dress to wear.	Julie opened the closet.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	after	Julie chose a dress to wear, because Julie opened the closet.	because	none	{'A': 'after', 'B': 'then', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Julie chose a dress to wear.""
2. Sentence B: ""Julie opened the closet.""
3. Words:  
- A. after  
- B. then  
- C. so  
- D. because  
4"	B	error
283	Amy got out of the bathtub.	Amy washed her body with soap.	temporal	<B;A>	none	Descript	False	False	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_temp	after	Amy got out of the bathtub, then Amy washed her body with soap.	then	none	{'A': 'because', 'B': 'after', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Amy got out of the bathtub.""
2. Sentence B: ""Amy washed her body with soap.""
3. Words:  
- A. because  
- B. after  
- C. so  
- D. then"	B	error
112	John drank a coffee last night.	John did not sleep well.	causality	<A;B>	none	big_bench	True	False	True	False	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.4	BA_temp	thus	John drank a coffee last night, after John did not sleep well.	after	none	{'A': 'so', 'B': 'then', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""John drank a coffee last night.""
2. Sentence B: ""John did not sleep well.""
3. Words:  
- A. so  
- B. then  
- C. because  
- D. after  
"	C	error
66	Karen is envious of Silvia's boyfriend.	Karen tried to steal Silvia's boyfriend.	causality	<A;B>	socially_challenging	origin	True	False	True	False	['NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES']	yes	0.2	AB_cause	thus	Karen is envious of Silvia's boyfriend, so Karen tried to steal Silvia's boyfriend.	so	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Karen is envious of Silvia's boyfriend.""
2. Sentence B: ""Karen tried to steal Silvia's boyfriend.""
3. Words:  
- A. so  
- B. after  
- C. then  
-"	A	error
45	Jenny wants to look like a model.	Jenny has decided to eat only one piece of fruit as a meal.	causality	<A;B>	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES']	no	-0.2	BA_cause	thus	Jenny wants to look like a model, because Jenny has decided to eat only one piece of fruit as a meal.	because	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Jenny wants to look like a model.""
2. Sentence B: ""Jenny has decided to eat only one piece of fruit as a meal.""
3. Words:  
- A. because  
- B. then  
-"	A	error
5	Mike wanted to have a radio controlled car.	Mike stole a radio controlled car from a toy shop.	causality	<A;B>	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO']	yes	0.6	AB_temp	thus	Mike wanted to have a radio controlled car, then Mike stole a radio controlled car from a toy shop.	then	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Mike wanted to have a radio controlled car.""
2. Sentence B: ""Mike stole a radio controlled car from a toy shop.""
3. Words:  
- A. then  
- B. so  
- C."	A	error
423	Sara works at the university.	Kelly is a researcher.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Sara works at the university, after Kelly is a researcher.	after	none	{'A': 'after', 'B': 'so', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""Sara works at the university.""
2. Sentence B: ""Kelly is a researcher.""
3. Words:  
- A. after  
- B. so  
- C. because  
- D. then  
4."	C	error
398	The actor performed in front of the audience.	The actor entered the theatre.	temporal	<B;A>	none	origin	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	after	The actor performed in front of the audience, then the actor entered the theatre.	then	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""The actor performed in front of the audience.""
2. Sentence B: ""The actor entered the theatre.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D."	A	error
172	Authorities declared a global lockdown.	Infectious diseases continued to sprawl.	causality	<B;A>	none	e-care	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	Authorities declared a global lockdown, after infectious diseases continued to sprawl.	after	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Authorities declared a global lockdown.""
2. Sentence B: ""Infectious diseases continued to sprawl.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D."	A	error
419	The lake is calm.	There is a rough sea.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The lake is calm, after there is a rough sea.	after	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""The lake is calm.""
2. Sentence B: ""There is a rough sea.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D. after  
4."	A	error
16	Gary decided to copy the History essay rather than write it by himself.	Gary does not like to study History.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	because	Gary decided to copy the history essay rather than write it by himself, then Gary does not like to study history.	then	none	{'A': 'after', 'B': 'then', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""Gary decided to copy the History essay rather than write it by himself.""
2. Sentence B: ""Gary does not like to study History.""
3. Words:  
- A. after  
- B. then  
-"	C	error
86	There is a heavy rain today.	The plants are watered by the rain.	causality	<A;B>	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES']	yes	0.6	AB_temp	thus	There is a heavy rain today, then the plants are watered by the rain.	then	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""There is a heavy rain today.""
2. Sentence B: ""The plants are watered by the rain.""
3. Words:  
- A. then  
- B. because  
- C. after  
- D."	A	error
188	Luke crashed into Mike's car.	Mike's car was damaged.	causality	<A;B>	none	origin	True	False	True	False	['NO', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	AB_cause	thus	Luke crashed into Mike's car, so Mike's car was damaged.	so	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Luke crashed into Mike's car.""
2. Sentence B: ""Mike's car was damaged.""
3. Words:  
- A. so  
- B. then  
- C. after  
- D. because  
"	A	error
202	The bird came out of the egg.	The bird learned to fly.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	then	The bird came out of the egg, because the bird learned to fly.	because	none	{'A': 'so', 'B': 'after', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""The bird came out of the egg.""
2. Sentence B: ""The bird learned to fly.""
3. Words:  
- A. so  
- B. after  
- C. because  
- D. then"	A	error
103	It is very hot.	The ice cream melts quickly.	causality	<A;B>	none	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	BA_temp	thus	It is very hot, after the ice cream melts quickly.	after	none	{'A': 'because', 'B': 'so', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""It is very hot.""
2. Sentence B: ""The ice cream melts quickly.""
3. Words:  
- A. because  
- B. so  
- C. then  
- D. after  
4."	B	error
85	The girl woke up suddenly.	The girl had a nightmare.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	The girl woke up suddenly, because the girl had a nightmare.	because	none	{'A': 'because', 'B': 'so', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""The girl woke up suddenly.""
2. Sentence B: ""The girl had a nightmare.""
3. Words:  
- A. because  
- B. so  
- C. after  
- D. then  
4"	A	error
209	The mother cut a piece of cake.	The mother prepared a cake.	temporal	<B;A>	none	origin	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	after	The mother cut a piece of cake, so the mother prepared a cake.	so	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""The mother cut a piece of cake.""
2. Sentence B: ""The mother prepared a cake.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D. then"	A	error
339	Matteo entered the office.	Matteo sat at the desk.	temporal	<A;B>	none	origin	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	then	Matteo entered the office, because Matteo sat at the desk.	because	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Matteo entered the office.""
2. Sentence B: ""Matteo sat at the desk.""
3. Words:  
- A. because  
- B. then  
- C. after  
- D."	B	error
405	Kevin went to the store and bought cheese.	Kevin was out of toilet paper.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.8	BA_cause	other	Kevin went to the store and bought cheese, because Kevin was out of toilet paper.	because	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Kevin went to the store and bought cheese.""
2. Sentence B: ""Kevin was out of toilet paper.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D"	A	error
377	Serena entered the shop.	A shop assistant helped Serena.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.8	AB_temp	then	Serena entered the shop, then a shop assistant helped Serena.	then	none	{'A': 'so', 'B': 'because', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""Serena entered the shop.""
2. Sentence B: ""A shop assistant helped Serena.""
3. Words:  
- A. so  
- B. because  
- C. then  
- D. after  
4"	A	error
30	Edward attempted to kill his wife.	Edward's wife cheated on him.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	Edward attempted to kill his wife, because Edward's wife cheated on him.	because	none	{'A': 'then', 'B': 'so', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""Edward attempted to kill his wife.""
2. Sentence B: ""Edward's wife cheated on him.""
3. Words:  
- A. then  
- B. so  
- C. because  
- D. after"	C	error
522	Bob wrote an email.	Katy read a book.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Bob wrote an email, after Katy read a book.	after	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Bob wrote an email.""
2. Sentence B: ""Katy read a book.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D. then  
4."	A	error
592	Luca is driving the car.	Katie is riding a bike.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	Luca is driving the car, so Katie is riding a bike.	so	none	{'A': 'after', 'B': 'then', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""Luca is driving the car.""
2. Sentence B: ""Katie is riding a bike.""
3. Words:  
- A. after  
- B. then  
- C. because  
- D. so  
"	A	error
134	The dog bit John.	John pulled the dog's tail.	causality	<B;A>	none	big_bench	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	The dog bit John, after John pulled the dog's tail.	after	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""The dog bit John.""
2. Sentence B: ""John pulled the dog's tail.""
3. Words:  
- A. so  
- B. after  
- C. then  
- D. because  
4."	A	error
476	The train arrived at the train station.	The airplane landed.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	The train arrived at the train station, after the airplane landed.	after	none	{'A': 'because', 'B': 'after', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""The train arrived at the train station.""
2. Sentence B: ""The airplane landed.""
3. Words:  
- A. because
- B. after
- C. so
- D. then
4"	B	error
265	The gardener prepared the soil.	The gardener located the spot to plant the tree.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_cause	after	The gardener prepared the soil, so the gardener located the spot to plant the tree.	so	none	{'A': 'so', 'B': 'after', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""The gardener prepared the soil.""
2. Sentence B: ""The gardener located the spot to plant the tree.""
3. Words:  
- A. so  
- B. after  
- C. because  
- D"	A	error
211	The moon rises.	The sun sets.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.8	BA_temp	after	The moon rises, after the sun sets.	after	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""The moon rises.""
2. Sentence B: ""The sun sets.""
3. Words:  
- A. then  
- B. so  
- C. after  
- D. because  
4. Answer: C"	A	C
480	Camilla read the journal.	Brian closed the book.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	other	Camilla read the journal, then Brian closed the book.	then	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Camilla read the journal.""
2. Sentence B: ""Brian closed the book.""
3. Words:  
- A. because  
- B. then  
- C. after  
- D. so  
4."	A	error
3	John got an A on the test.	John copied the test of the best student.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	because	John got an a on the test, so John copied the test of the best student.	so	none	{'A': 'so', 'B': 'because', 'C': 'then', 'D': 'after'}	"1. Sentence A: ""John got an A on the test.""
2. Sentence B: ""John copied the test of the best student.""
3. Words:  
- A. so  
- B. because  
- C. then  
-"	A	error
499	Kevin's birthday was last week.	Martin and Kevin planned a surprise party.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	AB_temp	other	Kevin's birthday was last week, then Martin and Kevin planned a surprise party.	then	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Kevin's birthday was last week.""
2. Sentence B: ""Martin and Kevin planned a surprise party.""
3. Words:  
- A. so  
- B. after  
- C. then  
- D."	A	error
216	Kevin went to bed.	Kevin fell asleep.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_cause	then	Kevin went to bed, because Kevin fell asleep.	because	none	{'A': 'after', 'B': 'so', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Kevin went to bed.""
2. Sentence B: ""Kevin fell asleep.""
3. Words:  
- A. after  
- B. so  
- C. then  
- D. because  
4. Answer:"	A	error
256	Francis put on the helmet.	Francis rode the motorbike.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	then	Francis put on the helmet, after Francis rode the motorbike.	after	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Francis put on the helmet.""
2. Sentence B: ""Francis rode the motorbike.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D. then"	A	error
402	Sunlight filled the room.	The moon rose.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Sunlight filled the room, because the moon rose.	because	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Sunlight filled the room.""
2. Sentence B: ""The moon rose.""
3. Words:  
- A. then  
- B. because  
- C. after  
- D. so  
4. Answer"	A	error
585	Luke has never swum in the sea.	Kate had a boat.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	other	Luke has never swum in the sea, so Kate had a boat.	so	none	{'A': 'then', 'B': 'because', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Luke has never swum in the sea.""
2. Sentence B: ""Kate had a boat.""
3. Words:  
- A. then  
- B. because  
- C. after  
- D. so"	A	error
