Sentence_A,Sentence_B,origin,frequency,freq_cat,pair_id,rating_anticonic_causal,rating_iconic_causal,rating_anticonic_temporal,rating_iconic_temporal,human_preferred_connective,human_preferred_connective_desc,human_preferred_connective_unrel,tested_relation,tested_order,relation_human,order_human,condition_human,tested_connective,additional_dimension
Luca's father is very religious.,Luca's father forced him obey to the precepts of his religion.,origin,0,1_rare,14,5.533333333333333,9.2,2.466666666666667,6.8,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,socially_challenging
Bob believes in the tooth fairy.,Bob is very childish.,origin,0,1_rare,15,7.8,6.4,1.8,3.2666666666666666,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",after,socially_challenging
Bob believes in the tooth fairy.,Bob is very childish.,origin,3,1_rare,15,7.8,6.4,1.8,3.2666666666666666,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",because,socially_challenging
Bob believes in the tooth fairy.,Bob is very childish.,origin,2,1_rare,15,7.8,6.4,1.8,3.2666666666666666,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",so,socially_challenging
Bob believes in the tooth fairy.,Bob is very childish.,origin,0,1_rare,15,7.8,6.4,1.8,3.2666666666666666,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",then,socially_challenging
Bob is very childish.,Bob believes in the tooth fairy.,origin,0,1_rare,15,7.933333333333334,8.866666666666667,2.333333333333333,2.8,so,iconic_caus,so,causality,A follows B,Causal,"A,B","Causal-A,B",after,socially_challenging
Bob is very childish.,Bob believes in the tooth fairy.,origin,4,1_rare,15,7.933333333333334,8.866666666666667,2.333333333333333,2.8,so,iconic_caus,so,causality,A follows B,Causal,"A,B","Causal-A,B",because,socially_challenging
Bob is very childish.,Bob believes in the tooth fairy.,origin,3,1_rare,15,7.933333333333334,8.866666666666667,2.333333333333333,2.8,so,iconic_caus,so,causality,A follows B,Causal,"A,B","Causal-A,B",so,socially_challenging
Bob is very childish.,Bob believes in the tooth fairy.,origin,1,1_rare,15,7.933333333333334,8.866666666666667,2.333333333333333,2.8,so,iconic_caus,so,causality,A follows B,Causal,"A,B","Causal-A,B",then,socially_challenging
Gary decided to copy the History essay rather than write it by himself.,Gary does not like to study History.,origin,0,1_rare,16,9.266666666666667,4.466666666666667,2.333333333333333,2.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
Gary decided to copy the History essay rather than write it by himself.,Gary does not like to study History.,origin,0,1_rare,16,9.266666666666667,4.466666666666667,2.333333333333333,2.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
Gary decided to copy the History essay rather than write it by himself.,Gary does not like to study History.,origin,0,1_rare,16,9.266666666666667,4.466666666666667,2.333333333333333,2.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,socially_challenging
Gary decided to copy the History essay rather than write it by himself.,Gary does not like to study History.,origin,0,1_rare,16,9.266666666666667,4.466666666666667,2.333333333333333,2.333333333333333,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,socially_challenging
Gary does not like to study History.,Gary decided to copy the History essay rather than write it by himself.,origin,0,1_rare,16,2.066666666666667,8.2,3.933333333333333,4.333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,socially_challenging
Gary does not like to study History.,Gary decided to copy the History essay rather than write it by himself.,origin,0,1_rare,16,2.066666666666667,8.2,3.933333333333333,4.333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,socially_challenging
Gary does not like to study History.,Gary decided to copy the History essay rather than write it by himself.,origin,0,1_rare,16,2.066666666666667,8.2,3.933333333333333,4.333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,socially_challenging
Gary does not like to study History.,Gary decided to copy the History essay rather than write it by himself.,origin,0,1_rare,16,2.066666666666667,8.2,3.933333333333333,4.333333333333333,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,socially_challenging
Eric eats twenty chocolate bars.,Eric will become fat.,origin,211,3_common,17,1.2,8.066666666666666,4.733333333333333,6.2,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,socially_challenging
Eric eats twenty chocolate bars.,Eric will become fat.,origin,241,3_common,17,1.2,8.066666666666666,4.733333333333333,6.2,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,socially_challenging
Eric eats twenty chocolate bars.,Eric will become fat.,origin,688,4_frequent,17,1.2,8.066666666666666,4.733333333333333,6.2,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,socially_challenging
Eric eats twenty chocolate bars.,Eric will become fat.,origin,485,3_common,17,1.2,8.066666666666666,4.733333333333333,6.2,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,socially_challenging
Eric will become fat.,Eric eats twenty chocolate bars.,origin,1019,4_frequent,17,9.066666666666666,2.066666666666667,6.733333333333333,1.6666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
Eric will become fat.,Eric eats twenty chocolate bars.,origin,358,3_common,17,9.066666666666666,2.066666666666667,6.733333333333333,1.6666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
Eric will become fat.,Eric eats twenty chocolate bars.,origin,593,4_frequent,17,9.066666666666666,2.066666666666667,6.733333333333333,1.6666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,socially_challenging
Eric will become fat.,Eric eats twenty chocolate bars.,origin,206,3_common,17,9.066666666666666,2.066666666666667,6.733333333333333,1.6666666666666667,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,socially_challenging
Kelly wants to have children.,The company manager did not hire Kelly.,origin,699,4_frequent,18,1.1333333333333333,8.4,2.8,4.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,socially_challenging
Kelly wants to have children.,The company manager did not hire Kelly.,origin,840,4_frequent,18,1.1333333333333333,8.4,2.8,4.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,socially_challenging
Kelly wants to have children.,The company manager did not hire Kelly.,origin,1013,4_frequent,18,1.1333333333333333,8.4,2.8,4.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,socially_challenging
Kelly wants to have children.,The company manager did not hire Kelly.,origin,935,4_frequent,18,1.1333333333333333,8.4,2.8,4.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,socially_challenging
The company manager did not hire Kelly.,Kelly wants to have children.,origin,1003,4_frequent,18,8.333333333333334,2.533333333333333,3.733333333333333,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
The company manager did not hire Kelly.,Kelly wants to have children.,origin,1027,4_frequent,18,8.333333333333334,2.533333333333333,3.733333333333333,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
The company manager did not hire Kelly.,Kelly wants to have children.,origin,1016,4_frequent,18,8.333333333333334,2.533333333333333,3.733333333333333,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,socially_challenging
The company manager did not hire Kelly.,Kelly wants to have children.,origin,1026,4_frequent,18,8.333333333333334,2.533333333333333,3.733333333333333,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,socially_challenging
Morgan is a bad parent.,Morgan scolds his child.,origin,0,1_rare,19,8.4,6.8,4.333333333333333,2.4,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
Morgan is a bad parent.,Morgan scolds his child.,origin,1,1_rare,19,8.4,6.8,4.333333333333333,2.4,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
Morgan is a bad parent.,Morgan scolds his child.,origin,1,1_rare,19,8.4,6.8,4.333333333333333,2.4,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,socially_challenging
Morgan is a bad parent.,Morgan scolds his child.,origin,0,1_rare,19,8.4,6.8,4.333333333333333,2.4,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,socially_challenging
Morgan scolds his child.,Morgan is a bad parent.,origin,0,1_rare,19,8.133333333333333,7.066666666666666,3.933333333333333,2.1333333333333333,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",after,socially_challenging
Morgan scolds his child.,Morgan is a bad parent.,origin,0,1_rare,19,8.133333333333333,7.066666666666666,3.933333333333333,2.1333333333333333,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",because,socially_challenging
Morgan scolds his child.,Morgan is a bad parent.,origin,0,1_rare,19,8.133333333333333,7.066666666666666,3.933333333333333,2.1333333333333333,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",so,socially_challenging
Morgan scolds his child.,Morgan is a bad parent.,origin,0,1_rare,19,8.133333333333333,7.066666666666666,3.933333333333333,2.1333333333333333,because,anticonic_caus,because,causality,B follows A,Causal,"B,A","Causal-B,A",then,socially_challenging
Melanie did not have her children vaccinated.,Melanie thinks vaccines are toxic.,origin,5,2_uncommon,20,9.866666666666667,4.133333333333334,5.2,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
Melanie did not have her children vaccinated.,Melanie thinks vaccines are toxic.,origin,79,3_common,20,9.866666666666667,4.133333333333334,5.2,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
Melanie did not have her children vaccinated.,Melanie thinks vaccines are toxic.,origin,45,2_uncommon,20,9.866666666666667,4.133333333333334,5.2,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,socially_challenging
Melanie did not have her children vaccinated.,Melanie thinks vaccines are toxic.,origin,25,2_uncommon,20,9.866666666666667,4.133333333333334,5.2,1.6,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,socially_challenging
Melanie thinks vaccines are toxic.,Melanie did not have her children vaccinated.,origin,10,2_uncommon,20,3.333333333333333,8.866666666666667,4.8,7.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,socially_challenging
Melanie thinks vaccines are toxic.,Melanie did not have her children vaccinated.,origin,45,2_uncommon,20,3.333333333333333,8.866666666666667,4.8,7.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,socially_challenging
Melanie thinks vaccines are toxic.,Melanie did not have her children vaccinated.,origin,13,2_uncommon,20,3.333333333333333,8.866666666666667,4.8,7.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,socially_challenging
Melanie thinks vaccines are toxic.,Melanie did not have her children vaccinated.,origin,3,1_rare,20,3.333333333333333,8.866666666666667,4.8,7.0,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,socially_challenging
Mark has a lot of sex.,Mark is a prostitute.,origin,10,2_uncommon,21,8.133333333333333,2.333333333333333,2.066666666666667,1.2,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
Mark has a lot of sex.,Mark is a prostitute.,origin,23,2_uncommon,21,8.133333333333333,2.333333333333333,2.066666666666667,1.2,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
Mark has a lot of sex.,Mark is a prostitute.,origin,6,2_uncommon,21,8.133333333333333,2.333333333333333,2.066666666666667,1.2,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",so,socially_challenging
Mark has a lot of sex.,Mark is a prostitute.,origin,5,2_uncommon,21,8.133333333333333,2.333333333333333,2.066666666666667,1.2,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",then,socially_challenging
Mark is a prostitute.,Mark has a lot of sex.,origin,10,2_uncommon,21,3.333333333333333,8.733333333333333,2.933333333333333,5.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",after,socially_challenging
Mark is a prostitute.,Mark has a lot of sex.,origin,46,2_uncommon,21,3.333333333333333,8.733333333333333,2.933333333333333,5.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",because,socially_challenging
Mark is a prostitute.,Mark has a lot of sex.,origin,21,2_uncommon,21,3.333333333333333,8.733333333333333,2.933333333333333,5.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",so,socially_challenging
Mark is a prostitute.,Mark has a lot of sex.,origin,22,2_uncommon,21,3.333333333333333,8.733333333333333,2.933333333333333,5.6,so,iconic_caus,so,causality,B follows A,Causal,"A,B","Causal-A,B",then,socially_challenging
Jeff decided to drink a glass of whiskey instead of four.,Jeff is the designated driver tonight.,origin,1,1_rare,22,8.0,7.466666666666667,2.466666666666667,3.2666666666666666,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",after,socially_challenging
Jeff decided to drink a glass of whiskey instead of four.,Jeff is the designated driver tonight.,origin,3,1_rare,22,8.0,7.466666666666667,2.466666666666667,3.2666666666666666,because,anticonic_caus,because,causality,A follows B,Causal,"B,A","Causal-B,A",because,socially_challenging
